,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
19,"Young Dumb & Broke",Khalid,757217,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
20,1-800-273-8255,Logic,750962,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
21,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",746417,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
22,"I Get the Bag (feat. Migos)","Gucci Mane",744922,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
23,"What Lovers Do (feat. SZA)","Maroon 5",713087,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
24,Congratulations,"Post Malone",694028,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
25,"New Rules","Dua Lipa",676216,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
26,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",657351,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
27,Betrayed,"Lil Xan",656788,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
28,Silence,Marshmello,643080,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
29,"Ghostface Killers","21 Savage",639008,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
30,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",630436,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
31,"Bad At Love",Halsey,600693,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
32,"Bodak Yellow","Cardi B",600069,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
33,"Roll in Peace (feat. XXXTENTACION)","Kodak Black",582176,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
34,HUMBLE.,"Kendrick Lamar",582093,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
35,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",579549,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
36,"BUTTERFLY EFFECT","Travis Scott",568431,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
37,goosebumps,"Travis Scott",547730,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
38,"Wanted You (feat. Lil Uzi Vert)",NAV,543190,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
39,"Sorry Not Sorry","Demi Lovato",538144,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
40,Unforgettable,"French Montana",532475,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
41,"LOVE. FEAT. ZACARI.","Kendrick Lamar",523010,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
42,"Jocelyn Flores",XXXTENTACION,509988,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
43,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",509291,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
44,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",504816,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
45,Thunder,"Imagine Dragons",498653,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
46,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,495028,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
47,Location,Khalid,486518,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
48,"Slippery (feat. Gucci Mane)",Migos,481453,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
49,"Rubbin Off The Paint","YBN Nahmir",480042,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj
50,"How Long","Charlie Puth",477914,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
51,"Échame La Culpa","Luis Fonsi",472413,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
52,"Sky Walker (feat. Travis Scott)",Miguel,468347,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
53,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",464937,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
54,"I Miss You (feat. Julia Michaels)","Clean Bandit",447945,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
55,"...Ready For It?","Taylor Swift",427945,https://open.spotify.com/track/4vVb2D6RYL669h7tLYOKwx
56,"Dusk Till Dawn - Radio Edit",ZAYN,426380,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
57,"Look What You Made Me Do","Taylor Swift",419758,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
58,"Go Flex","Post Malone",415335,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
59,GUMMO,6ix9ine,412629,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
60,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",408435,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
61,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",400184,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
62,"Last Christmas",Wham!,395349,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
63,Wait,"Maroon 5",385395,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
64,"It's the Most Wonderful Time of the Year","Andy Williams",385156,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
65,"Jingle Bell Rock","Anita Kerr Singers",378074,https://open.spotify.com/track/4IdXngKo4g5exqZ0fQTecu
66,"The Race",Tay-K,377467,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
67,"Feel It Still","Portugal. The Man",373014,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
68,"End Game","Taylor Swift",359293,https://open.spotify.com/track/3JbSLr2OhsivV46whJyGeb
69,Gorgeous,"Taylor Swift",357259,https://open.spotify.com/track/7ut4Y7gxOFe3d3rLJQ7i5w
70,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",355364,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
71,DNA.,"Kendrick Lamar",353083,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
72,"Relationship (feat. Future)","Young Thug",350099,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
73,"White Iverson","Post Malone",343250,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
74,Transportin',"Kodak Black",342455,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
75,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",338248,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
76,Believer,"Imagine Dragons",337080,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
77,Redbone,"Childish Gambino",336340,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
78,"I Did Something Bad","Taylor Swift",335817,https://open.spotify.com/track/3TcMyNevhQZ35yaA8jHSBq
79,Magnolia,"Playboi Carti",335717,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
80,"A Holly Jolly Christmas - Single Version","Burl Ives",333320,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
81,"Shape of You","Ed Sheeran",333185,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
82,"Havana - Remix","Camila Cabello",332898,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
83,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)","Chris Brown",327177,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
84,"Sauce It Up","Lil Uzi Vert",326020,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
85,"Call It What You Want","Taylor Swift",324610,https://open.spotify.com/track/2QD7DklEvkqncYacmhMukq
86,"Love Galore (feat. Travis Scott)",SZA,323846,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
87,"Tip Toe (feat. French Montana)","Jason Derulo",322497,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
88,"Mask Off",Future,317894,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
89,"Don’t Blame Me","Taylor Swift",314484,https://open.spotify.com/track/0OnfGJsCc1m9utfUYqid6O
90,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",313359,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
91,Delicate,"Taylor Swift",312348,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
92,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,310989,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
93,"Mi Gente","J Balvin",307986,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
94,"White Christmas","Bing Crosby",307731,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
95,"Losin Control",Russ,306867,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
96,"Come Through and Chill (feat. J. Cole & Salaam Remi)",Miguel,305935,https://open.spotify.com/track/1m8WpLYXEiNVZchsWEcCSy
97,Attention,"Charlie Puth",305466,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
98,"The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix","Lil Uzi Vert",301359,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm
99,"Body Like A Back Road","Sam Hunt",300969,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
100,Stargazing,Kygo,300702,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
101,"Christmas Time Is Here - Vocal","Vince Guaraldi Trio",297516,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0
102,"It's A Vibe","2 Chainz",296170,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
103,"Everybody Dies In Their Nightmares",XXXTENTACION,287683,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
104,"The Christmas Song (Merry Christmas To You)","Nat King Cole",283667,https://open.spotify.com/track/5humEOJehpAwMJEJmb0JJ2
105,"The Weekend",SZA,281874,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
106,"Strip That Down","Liam Payne",276452,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
107,"Say You Won't Let Go","James Arthur",273790,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
108,"Do They Know It's Christmas? - 1984 Version","Band Aid",273445,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
109,"I Like Me Better",Lauv,273357,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
110,"What Ifs (feat. Lauren Alaina)","Kane Brown",272592,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
111,"Miss You","Louis Tomlinson",272073,https://open.spotify.com/track/3zxrecYFao03IrrcyFiaMU
112,"Homemade Dynamite - REMIX",Lorde,271885,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep
113,"Walk On Water (feat. Beyoncé)",Eminem,271403,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
114,"iSpy (feat. Lil Yachty)",KYLE,271108,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
115,"Bounce Back","Big Sean",267754,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
116,"Despacito - Remix","Luis Fonsi",267602,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
117,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,266826,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
118,"Carol of the Bells","Mykola Dmytrovych Leontovych",266105,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
119,"Tunnel Vision","Kodak Black",265592,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
120,"Get It Right (feat. MØ)",Diplo,264714,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE
121,"No Role Modelz","J. Cole",264042,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
122,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",262611,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
123,"Blue Christmas","Elvis Presley",262455,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
124,"Glorious (feat. Skylar Grey)",Macklemore,262437,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
125,"Getaway Car","Taylor Swift",260736,https://open.spotify.com/track/5YPTYLMdNEgk7CPNPqqFyA
126,wokeuplikethis*,"Playboi Carti",260588,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
127,"Save That Shit","Lil Peep",260431,https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm
128,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,260403,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
129,Praying,Kesha,259897,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
130,"beibs in the trap","Travis Scott",258167,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8
131,"Good Old Days (feat. Kesha)",Macklemore,257800,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
132,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",257547,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
133,"It's Beginning to Look a Lot like Christmas","Michael Bublé",256784,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
134,Downtown,Anitta,255453,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
135,Pray,"Sam Smith",254507,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
136,"Slow Hands","Niall Horan",254453,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
137,T-Shirt,Migos,250666,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
138,"That's What I Like","Bruno Mars",249946,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
139,Mistletoe,"Justin Bieber",249292,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS
140,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",248752,https://open.spotify.com/track/6IeK3Ap5m3HabwJxgI6eSE
141,"Feliz Navidad","José Feliciano",243543,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
142,"So It Goes...","Taylor Swift",243522,https://open.spotify.com/track/0cdQJyb7pZJMw9obUd8lue
143,Passionfruit,Drake,242812,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
144,"Winter Wonderland","Bing Crosby",242691,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
145,"Santa Tell Me","Ariana Grande",242189,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
146,"No Option","Post Malone",241590,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI
147,"This Is Why We Can’t Have Nice Things","Taylor Swift",241566,https://open.spotify.com/track/0fF2vHE8TaB4XHExalmBP8
148,"Lonely Together (feat. Rita Ora)",Avicii,240722,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
149,"Look At Me!",XXXTENTACION,238865,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18
150,Icon,Jaden,237610,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b
151,"King Of My Heart","Taylor Swift",237531,https://open.spotify.com/track/0d9BBAvHC8DjidkKmKBNms
152,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",236688,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
153,"Rap Saved Me","21 Savage",236458,https://open.spotify.com/track/0tdCy39PgWN8LFWu34ORn3
154,"Pineapple Skies",Miguel,236021,https://open.spotify.com/track/19EnyPZhNPbRoCxAuv5pKD
155,PRBLMS,6LACK,235181,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
156,Lemon,N.E.R.D,234481,https://open.spotify.com/track/6tUgfsOa8PLkoede5nOR7D
157,Dress,"Taylor Swift",234304,https://open.spotify.com/track/6X3YCswCQzX1gGZ5ji8P9x
158,"do re mi",blackbear,231871,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
159,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",231676,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
160,"First Day Out","Tee Grizzley",230527,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z
161,"Dancing With Our Hands Tied","Taylor Swift",227955,https://open.spotify.com/track/3A6wCRe6QoH7Ea5JMpnRB8
162,"4 AM","2 Chainz",227030,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
163,Boss,"Lil Pump",226775,https://open.spotify.com/track/1rsAFUCa6BVMgRQ3FCQQsi
164,Myself,NAV,225379,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN
165,"Run Rudolph Run - Single Version","Chuck Berry",225067,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
166,"Patek Water (feat. Offset)",Future,224860,https://open.spotify.com/track/7r6LNJT2LqpLpEyZQJPygt
167,"top priority (with Ne-Yo)",blackbear,224615,https://open.spotify.com/track/2yjwPmZ3XKKoVVPzKQ9d0o
168,Anywhere,"Rita Ora",224378,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
169,Unforgettable,"Thomas Rhett",224303,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
170,"New Year’s Day","Taylor Swift",223655,https://open.spotify.com/track/79bxjfUDHCwCe7JR4glr8r
171,"Rudolph The Red-Nosed Reindeer","Burl Ives",221748,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi
172,New,Daya,221329,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
173,"Perplexing Pegasus","Rae Sremmurd",220799,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ
174,Swang,"Rae Sremmurd",220137,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
175,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",219135,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
176,"There's Nothing Holdin' Me Back","Shawn Mendes",219115,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
177,Starboy,"The Weeknd",219100,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
178,"When It Rains It Pours","Luke Combs",218298,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
179,"do re mi (feat. Gucci Mane)",blackbear,217553,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
180,"Ex Calling",6LACK,217426,https://open.spotify.com/track/1MQ8ydvrTnn2QJgXFATJvD
181,"X (feat. Future)","21 Savage",216466,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
182,Caroline,Aminé,215901,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
183,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",215464,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
184,"Wonderful Christmastime - Remastered 2011 / Edited Version","Paul McCartney",215118,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7
185,Hallelujah,Pentatonix,214683,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
186,"My Choppa Hate Niggas","21 Savage",214372,https://open.spotify.com/track/2D2w9943rsnJOGCrI4aMQp
187,"Se Preparó",Ozuna,213303,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
188,"Pull Up N Wreck (With Metro Boomin)","Big Sean",213249,https://open.spotify.com/track/0Gux2yTMWYOlcBUNjGJu5p
189,"What They Want",Russ,212157,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
190,"From The D To The A (feat. Lil Yachty)","Tee Grizzley",212024,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2
191,Exchange,"Bryson Tiller",211054,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
192,Don't,"Bryson Tiller",211025,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
193,"Money Longer","Lil Uzi Vert",211009,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
194,"All Falls Down (feat. Juliander)","Alan Walker",210819,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
195,"Die For You","The Weeknd",210476,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
196,Closer,"The Chainsmokers",210002,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
197,Naked,"James Arthur",209330,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
198,Sensualidad,"Bad Bunny",206798,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
199,"Fake Love",Drake,206397,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
200,"Bust Down","Trippie Redd",206075,https://open.spotify.com/track/3vWxQ6wOfMr8zH1u7pVFI6
