,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
75,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",326415,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
76,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)","Chris Brown",320377,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
77,Attention,"Charlie Puth",319091,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
78,"Mask Off",Future,316755,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
79,"Bedroom Floor","Liam Payne",316663,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ
80,"Slow Hands","Niall Horan",311441,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
81,"Despacito - Remix","Luis Fonsi",308750,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
82,"Body Like A Back Road","Sam Hunt",308228,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
83,Redbone,"Childish Gambino",304563,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
84,"Shape of You","Ed Sheeran",299963,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
85,"do re mi (feat. Gucci Mane)",blackbear,299458,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
86,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",294053,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
87,"I Like Me Better",Lauv,293431,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
88,"Good Old Days (feat. Kesha)",Macklemore,291505,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
89,"Friends (with BloodPop®)","Justin Bieber",291482,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
90,"Patek Water (feat. Offset)",Future,289791,https://open.spotify.com/track/7r6LNJT2LqpLpEyZQJPygt
91,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",288371,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
92,wokeuplikethis*,"Playboi Carti",286671,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
93,"Losin Control",Russ,286619,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
94,Gorgeous,"Taylor Swift",285305,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz
95,"Everybody Dies In Their Nightmares",XXXTENTACION,277313,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
96,"...Ready For It?","Taylor Swift",274798,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
97,"Strip That Down","Liam Payne",271353,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
98,Ghostbusters,"Ray Parker Jr.",271254,https://open.spotify.com/track/5PIB8aoUJoCRh1O5TEGdOj
99,"What About Us",P!nk,267981,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
100,"Say You Won't Let Go","James Arthur",263850,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
101,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",263769,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
102,"Perplexing Pegasus","Rae Sremmurd",263523,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ
103,"Too Much To Ask","Niall Horan",263374,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
104,"Rubbin Off The Paint","YBN Nahmir",262780,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj
105,Praying,Kesha,262580,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
106,"Tunnel Vision","Kodak Black",261893,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
107,New,Daya,259969,https://open.spotify.com/track/4tERsdVCLtLtrGdFBf9DGC
108,"Feed Me Dope",Future,256456,https://open.spotify.com/track/3lyeSiAIdLoZUHhV8psOTI
109,"Bounce Back","Big Sean",255893,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
110,"Lonely Together (feat. Rita Ora)",Avicii,255348,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
111,"Sky Walker (feat. Travis Scott)",Miguel,254355,https://open.spotify.com/track/1DRW9bQzt2SE8f7H4KJZyL
112,"A Different Way (with Lauv)","DJ Snake",253850,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
113,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",253603,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
114,"iSpy (feat. Lil Yachty)",KYLE,251787,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
115,T-Shirt,Migos,251271,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
116,Unforgettable,"Thomas Rhett",247512,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
117,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,246688,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
118,"That's What I Like","Bruno Mars",243972,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
119,"beibs in the trap","Travis Scott",243874,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8
120,"Small Town Boy","Dustin Lynch",239268,https://open.spotify.com/track/2YMhrXQYKkm4kXLcXKKd5z
121,"Curve (feat. The Weeknd)","Gucci Mane",237376,https://open.spotify.com/track/2yuyaYAELoMG4ApV5wJsWR
122,Betrayed,"Lil Xan",237307,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
123,Boss,"Lil Pump",236483,https://open.spotify.com/track/1rsAFUCa6BVMgRQ3FCQQsi
124,Passionfruit,Drake,235052,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
125,"Kids in Love",Kygo,232453,https://open.spotify.com/track/2UxfcZJCphbEkfbZ6nLiDx
126,"There's Nothing Holdin' Me Back","Shawn Mendes",231879,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
127,Pray,"Sam Smith",231279,https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD
128,"Look At Me!",XXXTENTACION,224463,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18
129,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",222126,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
130,"Now Or Never",Halsey,221279,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
131,"The Weekend",SZA,220056,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
132,"X (feat. Future)","21 Savage",219241,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
133,Swang,"Rae Sremmurd",218496,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
134,"4 AM","2 Chainz",218268,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
135,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,217284,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
136,PRBLMS,6LACK,216835,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO
137,"Easy Love",Lauv,213457,https://open.spotify.com/track/2ZE3DJuizYTad2S4CvRRhK
138,"Love U Better (feat. Lil Wayne & The-Dream)","Nathaniel Alford",213113,https://open.spotify.com/track/270aLuFCbX32hhBr8MQyPM
139,"No Option","Post Malone",212054,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI
140,"do re mi",blackbear,210907,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
141,Closer,"The Chainsmokers",209726,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
142,"When It Rains It Pours","Luke Combs",208999,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
143,"Undefeated (feat. 21 Savage)","A Boogie Wit da Hoodie",208864,https://open.spotify.com/track/2vaMWMPMgsWX4fwJiKmdWm
144,"Ex Calling",6LACK,208862,https://open.spotify.com/track/2RwmsAOxtiRezQPmvyejb8
145,Myself,NAV,208598,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN
146,"No Role Modelz","J. Cole",207560,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
147,"Heartache On The Dance Floor","Jon Pardi",207047,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
148,"One Dance",Drake,206965,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
149,"First Day Out","Tee Grizzley",205543,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z
150,Starboy,"The Weeknd",204431,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
151,"Say A'","A Boogie Wit da Hoodie",203237,https://open.spotify.com/track/3AMnOVxEHUgVrythGgqPhI
152,"Something Just Like This","The Chainsmokers",201768,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
153,"No Promises (feat. Demi Lovato)","Cheat Codes",201499,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
154,"Fake Love",Drake,200255,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
155,"Monster Mash","Bobby ""Boris"" Pickett",199669,https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC
156,Portland,Drake,199617,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
157,"Again (feat. XXXTENTACION)","Noah Cyrus",199221,https://open.spotify.com/track/2S2od3hT7ceytw7d1pTRuE
158,"Money Longer","Lil Uzi Vert",198508,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
159,Caroline,Aminé,198402,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
160,"Most Girls","Hailee Steinfeld",198273,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
161,"No Complaints","Metro Boomin",198078,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod
162,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",196397,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
163,"In Case You Didn't Know","Brett Young",195986,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
164,"Both (feat. Drake)","Gucci Mane",195872,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux
165,"What They Want",Russ,195766,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
166,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",195432,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
167,"Stay (with Alessia Cara)",Zedd,193365,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
168,Issues,"Julia Michaels",191360,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
169,"Reggaetón Lento (Remix)",CNCO,190881,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
170,"Craving You","Thomas Rhett",189705,https://open.spotify.com/track/2d48mamATjby7wgPjdrSOQ
171,"pick up the phone","Young Thug",188911,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
172,"Flex Like Ouu","Lil Pump",188201,https://open.spotify.com/track/2hJWZvTw4QVBwC14ZNs1Ib
173,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance the Rapper",188160,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
174,"Help Me Out","Maroon 5",187563,https://open.spotify.com/track/6V1XbtfGGmfEkyBtTlapw1
175,"D Rose","Lil Pump",187556,https://open.spotify.com/track/1fEl5TPKRJAsuP6TqZ23hB
176,"Everyday We Lit (feat. PnB Rock)","YFN Lucci",186806,https://open.spotify.com/track/4PzovBqgnSHKd8opsP7IVM
177,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,186276,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
178,Exchange,"Bryson Tiller",186049,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
179,Don't,"Bryson Tiller",185609,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
180,"From The D To The A (feat. Lil Yachty)","Tee Grizzley",185512,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2
181,"The Last Of The Real Ones","Fall Out Boy",184647,https://open.spotify.com/track/7cQMJ0wDqVS5iM0JIvP6Ay
182,8TEEN,Khalid,184582,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
183,Saved,Khalid,184433,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
184,"All I Want for Christmas Is You","Mariah Carey",184159,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
185,"Greatest Love Story",LANCO,183883,https://open.spotify.com/track/0kdiUZDcLIFw0Buo9r0Q4z
186,Privacy,"Chris Brown",181199,https://open.spotify.com/track/5kyd6oKvKmj6mWCaAaHoN4
187,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)","PnB Rock",178598,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR
188,"Se Preparó",Ozuna,175439,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
189,"Fetish (feat. Gucci Mane)","Selena Gomez",174945,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
190,"More Than You Know","Axwell /\ Ingrosso",174518,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
191,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",174514,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
192,Anywhere,"Rita Ora",174443,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
193,Hurricane,"Luke Combs",174298,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
194,"Love Scars","Trippie Redd",174165,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
195,"It Ain't Me (with Selena Gomez)",Kygo,173976,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
196,"Patty Cake","Kodak Black",170660,https://open.spotify.com/track/0bXFIF7iL17TYLyx8JHziM
197,"Bust Down","Trippie Redd",170543,https://open.spotify.com/track/3vWxQ6wOfMr8zH1u7pVFI6
198,"(Don't Fear) The Reaper","Blue Öyster Cult",169918,https://open.spotify.com/track/5QTxFnGygVM4jFQiBovmRo
199,"Losing Sleep","Chris Young",169640,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO
200,"'Till I Collapse",Eminem,169461,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
