,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
34,"Feel It Still","Portugal. The Man",533338,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
35,"I Like Me Better",Lauv,510844,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
36,"That's What I Like","Bruno Mars",509194,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
37,"There's Nothing Holdin' Me Back","Shawn Mendes",499621,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
38,Praying,Kesha,492999,https://open.spotify.com/track/79NlESqzFSW0hdBWgls4FX
39,"Glorious (feat. Skylar Grey)",Macklemore,491985,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
40,"Shape of You","Ed Sheeran",485333,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
41,"New Rules","Dua Lipa",482406,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
42,"LOVE. FEAT. ZACARI.","Kendrick Lamar",481701,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
43,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",475408,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
44,"Bad Liar","Selena Gomez",471704,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
45,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",469891,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
46,"It's A Vibe","2 Chainz",467115,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
47,"Now Or Never",Halsey,466266,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
48,"Rollin (feat. Future & Khalid)","Calvin Harris",458834,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
49,"Stay (with Alessia Cara)",Zedd,448547,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
50,"Bodak Yellow","Cardi B",432555,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
51,Passionfruit,Drake,419795,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
52,"4 AM","2 Chainz",402556,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
53,"iSpy (feat. Lil Yachty)",KYLE,395855,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
54,"Rake It Up","Yo Gotti",388389,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
55,"More Than You Know","Axwell /\ Ingrosso",357006,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
56,"No Complaints","Metro Boomin",352294,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod
57,"There for You","Martin Garrix",348904,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
58,"Most Girls","Hailee Steinfeld",341859,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
59,Issues,"Julia Michaels",335033,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
60,"Something Just Like This","The Chainsmokers",330434,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
61,"Crying in the Club","Camila Cabello",328972,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
62,"Rich Love (with Seeb)",OneRepublic,318953,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
63,"Bounce Back","Big Sean",318056,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
64,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",316947,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
65,"Craving You","Thomas Rhett",307609,https://open.spotify.com/track/6zLdXcmvIxnAXpz9sXFnIE
66,Mama,"Jonas Blue",306120,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
67,"do re mi",blackbear,305379,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
68,Closer,"The Chainsmokers",303775,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
69,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",302827,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
70,"Say You Won't Let Go","James Arthur",300313,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
71,Down,"Fifth Harmony",297740,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ
72,Unforgettable,"Thomas Rhett",296207,https://open.spotify.com/track/0ZiRSqlSsDlY0UyDYU9CTE
73,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,294319,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
74,"Tunnel Vision","Kodak Black",291911,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
75,Portland,Drake,281145,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
76,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",279671,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
77,"It Ain't Me (with Selena Gomez)",Kygo,278130,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
78,Swang,"Rae Sremmurd",277934,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
79,"Your Song","Rita Ora",275641,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
80,Numb,"21 Savage",274232,https://open.spotify.com/track/0G149jkGWKwrPXUGkEDgWM
81,"No Promises (feat. Demi Lovato)","Cheat Codes",271216,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
82,T-Shirt,Migos,270017,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
83,ELEMENT.,"Kendrick Lamar",267984,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
84,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",267892,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
85,"Look At Me!",XXXTENTACION,263983,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
86,"First Day Out","Tee Grizzley",262695,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z
87,Caroline,Aminé,261514,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
88,"What Ifs (feat. Lauren Alaina)","Kane Brown",258997,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
89,"Who Dat Boy (feat. A$AP Rocky)","Tyler, The Creator",258815,https://open.spotify.com/track/21yRtB6B8EMounImAfHRCP
90,"You Da Baddest (feat. Nicki Minaj)",Future,256743,https://open.spotify.com/track/4AFgK4wP1iD5i8BYaLr9Vf
91,"911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy)","Tyler, The Creator",256332,https://open.spotify.com/track/4bEcoz1OcfMgUbp2ft8ieQ
92,"Fake Love",Drake,255862,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
93,wokeuplikethis*,"Playboi Carti",249746,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
94,Starboy,"The Weeknd",248112,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
95,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",247799,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
96,"Felices los 4",Maluma,247023,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
97,Malibu,"Miley Cyrus",245029,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
98,"All My Love (feat. Conor Maynard)","Cash Cash",242403,https://open.spotify.com/track/1839RWzPRZCVgvamu4sHSN
99,"White Iverson","Post Malone",239454,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
100,"Small Town Boy","Dustin Lynch",237601,https://open.spotify.com/track/045SnNDjOfOLKM5OxARH4g
101,"Go Flex","Post Malone",236343,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
102,"Learn To Let Go",Kesha,233178,https://open.spotify.com/track/3JKhmIlixlYwFLzrkc6drb
103,Rolex,"Ayo & Teo",232481,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
104,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance the Rapper",230197,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
105,"Losin Control",Russ,229895,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
106,"beibs in the trap","Travis Scott",228644,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8
107,"Relationship (feat. Future)","Young Thug",227383,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
108,"pick up the phone","Young Thug",226782,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
109,Hurricane,"Luke Combs",226411,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
110,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,226301,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
111,"Get Low (with Liam Payne)",Zedd,225693,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
112,"Super Far",LANY,225462,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
113,"Met Gala (feat. Offset)","Gucci Mane",223095,https://open.spotify.com/track/2XaInsPPUkZRkY4uFJ3AHK
114,"Would You Ever",Skrillex,222808,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
115,"Everyday We Lit (feat. PnB Rock)","YFN Lucci",221916,https://open.spotify.com/track/4PzovBqgnSHKd8opsP7IVM
116,"One Dance",Drake,221688,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
117,"See You Again (feat. Kali Uchis)","Tyler, The Creator",220302,https://open.spotify.com/track/7KA4W4McWYRpgf0fWsJZWB
118,Gyalchester,Drake,217854,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
119,PRBLMS,6LACK,216891,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO
120,"Money Longer","Lil Uzi Vert",216802,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
121,"X (feat. Future)","21 Savage",213982,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
122,"No Role Modelz","J. Cole",213362,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
123,"Two High","Moon Taxi",209729,https://open.spotify.com/track/3sJHkcxojoJD2Ytbo1yLLF
124,"Escápate Conmigo",Wisin,208531,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
125,"Candy Paint","Post Malone",208245,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N
126,Why,"Sabrina Carpenter",207625,https://open.spotify.com/track/2jYmK1cb3Uya6FFsocdpzO
127,"You Was Right","Lil Uzi Vert",204168,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
128,"In Case You Didn't Know","Brett Young",202470,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
129,Neighbors,"J. Cole",201343,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
130,"What They Want",Russ,201325,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
131,"Heartache On The Dance Floor","Jon Pardi",196350,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
132,"Heavy (feat. Kiiara)","Linkin Park",195794,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4
133,Paris,"The Chainsmokers",194097,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
134,"Castle on the Hill","Ed Sheeran",193376,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
135,"The Weekend",SZA,192221,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
136,"Sign of the Times","Harry Styles",191734,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
137,"I Feel It Coming","The Weeknd",191560,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
138,Reminder,"The Weeknd",190712,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
139,Starving,"Hailee Steinfeld",190135,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
140,Myself,NAV,190093,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN
141,"Sway (feat. Quavo & Lil Yachty)",NexXthursday,189326,https://open.spotify.com/track/4QeBlVCl2KzUEcQZiuskRd
142,Saved,Khalid,188871,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
143,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)","A$AP Mob",188848,https://open.spotify.com/track/6kl1qtQXQsFiIWRBK24Cfp
144,Boys,"Charli XCX",188654,https://open.spotify.com/track/5o4yGlG0PfeVUa6ClIyOxq
145,"Don't Let Me Down (feat. Daya)","The Chainsmokers",186093,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
146,"24K Magic","Bruno Mars",185918,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
147,"Ex Calling",6LACK,184295,https://open.spotify.com/track/2RwmsAOxtiRezQPmvyejb8
148,"In the End","Linkin Park",183997,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
149,"Tone It Down (feat. Chris Brown)","Gucci Mane",183839,https://open.spotify.com/track/0iTCmKvuU1ReULiQB0rI7n
150,"Do I Make You Wanna","Billy Currington",183798,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
151,"The Night We Met","Lord Huron",182142,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
152,"Marmalade (feat. Lil Yachty)",Macklemore,181814,https://open.spotify.com/track/0RYXEibxMami3QuT8kn4Iz
153,Audi.,Smokepurpp,181805,https://open.spotify.com/track/56kXYt4KRoUq3rzkPdjquB
154,"Low Life (feat. The Weeknd)",Future,181791,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
155,"Symphony (feat. Zara Larsson)","Clean Bandit",180611,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
156,8TEEN,Khalid,179085,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
157,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)","PnB Rock",178683,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR
158,"Black Beatles","Rae Sremmurd",178645,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
159,"'Till I Collapse",Eminem,177293,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
160,"A$AP Ferg",NAV,176335,https://open.spotify.com/track/4EbULzyWMuFx94aoIY1MlJ
161,"Some Way",NAV,175862,https://open.spotify.com/track/7zxRMhXxJMQCeDDg0rKAVo
162,"Hometown Girl","Josh Turner",173828,https://open.spotify.com/track/5C6uh95eAL0RBTSGXKQwvk
163,Don't,"Bryson Tiller",171109,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
164,Numb,"Linkin Park",170797,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h
165,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,169237,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
166,"From The D To The A (feat. Lil Yachty)","Tee Grizzley",169042,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2
167,"Run Me Dry","Bryson Tiller",168820,https://open.spotify.com/track/5GG3knKdxKWrNboRijxeKF
168,"Summer Bummer (feat. A$AP Rocky & Playboi Carti)","Lana Del Rey",168611,https://open.spotify.com/track/5QqyRUZeBE04yJxsD1OC0I
169,"No Heart","21 Savage",167797,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO
170,Moves,"Big Sean",167350,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS
171,Exchange,"Bryson Tiller",166716,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
172,Weak,AJR,166706,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
173,"No Such Thing as a Broken Heart","Old Dominion",165850,https://open.spotify.com/track/1JupdHkhDzE4XtrFFe9w6o
174,Everybody,Logic,165783,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM
175,"1942 Flows","Meek Mill",165247,https://open.spotify.com/track/7sLDnUauivS2vN6Z9EfUJT
176,"Love On The Brain",Rihanna,164589,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
177,Selfish,"PnB Rock",164194,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw
178,Up,NAV,164188,https://open.spotify.com/track/5qbcsZMwL0x46sX7VO37Ye
179,"Spice Girl",Aminé,163304,https://open.spotify.com/track/4HW5kSQ8M2IQWZhSxERvla
180,"How Far I'll Go - From ""Moana""","Alessia Cara",162327,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
181,H.O.L.Y.,"Florida Georgia Line",160742,https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N
182,"Chill Bill (feat. J. Davi$ & Spooks)","Rob $tone",160200,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
183,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,159977,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ
184,"Nobody Else but You","Trey Songz",159908,https://open.spotify.com/track/1HOUzEsetdIPSpAgRPhZQt
185,"Galway Girl","Ed Sheeran",159669,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
186,"Selfish (feat. Rihanna)",Future,159429,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
187,"Whatever You Need (feat. Chris Brown & Ty Dolla $ign)","Meek Mill",159157,https://open.spotify.com/track/6yMxfx9wpiuhhdb8vHDVMu
188,"Me Rehúso","Danny Ocean",158925,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
189,Ride,"Twenty One Pilots",158154,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
190,"Flatliner (feat. Dierks Bentley)","Cole Swindell",157533,https://open.spotify.com/track/0WyFpxYlBCgH1gMXd26OOr
191,"Boredom (feat. Rex Orange County & Anna of the North)","Tyler, The Creator",156845,https://open.spotify.com/track/5WNYg3usc6H8N3MBEp4zVk
192,"do re mi (feat. Gucci Mane)",blackbear,156828,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
193,"Die A Happy Man","Thomas Rhett",155949,https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n
194,"Skateboard P (feat. Big Sean)",MadeinTYO,155755,https://open.spotify.com/track/07pJdL0L9XDGW0HBj0rIS2
195,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",155615,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
196,Heathens,"Twenty One Pilots",155382,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
197,Perfect,"Ed Sheeran",155364,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
198,"Gassed Up","Nebu Kiniza",154601,https://open.spotify.com/track/6JjEVlMkfHWMeYavkEYzNO
199,"Get Right Witcha",Migos,154256,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj
200,"The Fighter","Keith Urban",153439,https://open.spotify.com/track/7EAFj7eJcMF5koWSRJVZcL
