,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"Friends (with BloodPop®)","Justin Bieber",782567,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
19,"Havana (feat. Young Thug)","Camila Cabello",771223,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
20,"What Lovers Do (feat. SZA)","Maroon 5",763840,https://open.spotify.com/track/6YVpU5vVxezJCYeQUxIkRT
21,"Despacito - Remix","Luis Fonsi",725917,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
22,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",725683,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
23,"Strip That Down","Liam Payne",698342,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
24,Location,Khalid,690143,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
25,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",665065,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
26,"Everybody Dies In Their Nightmares",XXXTENTACION,663830,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
27,"Feel It Still","Portugal. The Man",659374,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
28,"Love Galore (feat. Travis Scott)",SZA,645447,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
29,"I Get The Bag (feat. Migos)","Gucci Mane",642200,https://open.spotify.com/track/1HTtUBEY3tuw2btgwwI2Ja
30,"New Rules","Dua Lipa",633183,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
31,Magnolia,"Playboi Carti",632176,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
32,Attention,"Charlie Puth",609302,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
33,goosebumps,"Travis Scott",604106,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
34,"Rake It Up","Yo Gotti",602392,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
35,"Roll in Peace (feat. XXXTENTACION)","Kodak Black",596858,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
36,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",588092,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
37,DNA.,"Kendrick Lamar",566984,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
38,"Glorious (feat. Skylar Grey)",Macklemore,566165,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
39,"It's A Vibe","2 Chainz",543374,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
40,Believer,"Imagine Dragons",541797,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
41,Redbone,"Childish Gambino",539579,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
42,"Sauce It Up","Lil Uzi Vert",536561,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
43,"There's Nothing Holdin' Me Back","Shawn Mendes",535384,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
44,Thunder,"Imagine Dragons",531168,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
45,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",525722,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
46,X,"Lil Uzi Vert",524551,https://open.spotify.com/track/5tRmoZRoupvMYPV1oezFrH
47,Praying,Kesha,523307,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
48,"I Like Me Better",Lauv,509309,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
49,Revenge,XXXTENTACION,507384,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
50,"Slow Hands","Niall Horan",504357,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
51,"Slippery (feat. Gucci Mane)",Migos,489545,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
52,444+222,"Lil Uzi Vert",481162,https://open.spotify.com/track/1QgTBfRN5m81a5K01qens6
53,"Body Like A Back Road","Sam Hunt",463974,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
54,"Mask Off",Future,462719,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
55,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",449825,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
56,"LOVE. FEAT. ZACARI.","Kendrick Lamar",440265,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
57,"2U (feat. Justin Bieber)","David Guetta",438130,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
58,"Shape of You","Ed Sheeran",424969,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
59,"Fetish (feat. Gucci Mane)","Selena Gomez",421542,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
60,"Perplexing Pegasus","Rae Sremmurd",414561,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ
61,"Depression & Obsession",XXXTENTACION,408377,https://open.spotify.com/track/2H3wWrnO758y0fPH7Ilerg
62,"Carry On",XXXTENTACION,403036,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
63,"That's What I Like","Bruno Mars",397229,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
64,"What About Us",P!nk,390802,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
65,"OMG (feat. Quavo)","Camila Cabello",386444,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
66,"Lonely Together (feat. Rita Ora)",Avicii,383803,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
67,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",380840,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
68,"Would You Ever",Skrillex,379791,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
69,"iSpy (feat. Lil Yachty)",KYLE,373506,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
70,Unforgettable,"Thomas Rhett",373235,https://open.spotify.com/track/0ZiRSqlSsDlY0UyDYU9CTE
71,"Save Me",XXXTENTACION,366243,https://open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl
72,"If I'm Lucky","Jason Derulo",360438,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
73,"More Than You Know","Axwell /\ Ingrosso",351645,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
74,"No Complaints","Metro Boomin",344565,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod
75,"The Race",Tay-K,342897,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
76,Questions,"Chris Brown",341548,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
77,Signs,Drake,341005,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
78,Down,"Fifth Harmony",336753,https://open.spotify.com/track/20H2Hd5AkUcRjB4yL3UQtJ
79,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,334276,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
80,Passionfruit,Drake,332160,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
81,"Stay (with Alessia Cara)",Zedd,330378,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
82,"Look At Me!",XXXTENTACION,328891,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
83,"do re mi (feat. Gucci Mane)",blackbear,328880,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
84,"Bounce Back","Big Sean",327025,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
85,"Rich Love (with Seeb)",OneRepublic,326078,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
86,"Relationship (feat. Future)","Young Thug",325829,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
87,Provider,"Frank Ocean",324266,https://open.spotify.com/track/6R6ihJhRbgu7JxJKIbW57w
88,"Neon Guts (feat. Pharrell Williams)","Lil Uzi Vert",321711,https://open.spotify.com/track/1MJErNPIQUoEMu4YUUmecm
89,"Without You (feat. Sandro Cavazza)",Avicii,321392,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
90,"Tunnel Vision","Kodak Black",320296,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
91,T-Shirt,Migos,317376,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
92,"Dark Queen","Lil Uzi Vert",316822,https://open.spotify.com/track/2ZdCrBA52bb4pIG3tOOZiQ
93,"UnFazed (feat. The Weeknd)","Lil Uzi Vert",307061,https://open.spotify.com/track/5O8x1YlmLQopQHErxtDfi9
94,"Now Or Never",Halsey,304626,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
95,Closer,"The Chainsmokers",303778,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
96,"Something Just Like This","The Chainsmokers",302606,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
97,"Say You Won't Let Go","James Arthur",300180,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
98,"4 AM","2 Chainz",297637,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
99,Orlando,XXXTENTACION,296324,https://open.spotify.com/track/05bnEv2dpFzmGVLGdjD9UP
100,Mama,"Jonas Blue",294672,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
101,"For Real","Lil Uzi Vert",290779,https://open.spotify.com/track/3tcoEYOZUHKB3RKNByIN13
102,"do re mi",blackbear,289882,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
103,"The Weekend",SZA,288519,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
104,"What Ifs (feat. Lauren Alaina)","Kane Brown",287597,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
105,Two®,"Lil Uzi Vert",287352,https://open.spotify.com/track/65kp3OFn7JXbCvkm3m2Ui2
106,Transportin',"Kodak Black",286075,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
107,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",282174,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
108,"Dead Inside (Interlude)",XXXTENTACION,281785,https://open.spotify.com/track/2vQwlW8H1jFveGNXwZfJCV
109,Issues,"Julia Michaels",280187,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
110,Everybody,Logic,278526,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM
111,"Ex Calling",6LACK,278168,https://open.spotify.com/track/2RwmsAOxtiRezQPmvyejb8
112,wokeuplikethis*,"Playboi Carti",275046,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
113,"First Day Out","Tee Grizzley",271776,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z
114,"Go Flex","Post Malone",271564,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
115,Portland,Drake,270349,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
116,Swang,"Rae Sremmurd",270117,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
117,"Money Longer","Lil Uzi Vert",270079,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
118,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",269669,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
119,"Fake Love",Drake,267947,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
120,"Small Town Boy","Dustin Lynch",267403,https://open.spotify.com/track/76lgcpdPtw5hHu3A6LuGZe
121,"No Sleep Leak","Lil Uzi Vert",266895,https://open.spotify.com/track/0QV16pno66L6K3fn4W13b7
122,"Rollin (feat. Future & Khalid)","Calvin Harris",266607,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
123,"Sky Walker (feat. Travis Scott)",Miguel,265377,https://open.spotify.com/track/1DRW9bQzt2SE8f7H4KJZyL
124,"So Am I (feat. Damian Marley & Skrillex)","Ty Dolla $ign",265297,https://open.spotify.com/track/26K4tbF6waeJzo11e3JDo8
125,"Plot Twist","Marc E. Bassy",263970,https://open.spotify.com/track/23wcL7jlwSLVZ54V1qO7oO
126,Caroline,Aminé,263562,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
127,Starboy,"The Weeknd",261722,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
128,"No Promises (feat. Demi Lovato)","Cheat Codes",260854,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
129,"Your Song","Rita Ora",260554,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
130,"Candy Paint","Post Malone",259434,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N
131,"Most Girls","Hailee Steinfeld",259253,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
132,"beibs in the trap","Travis Scott",258649,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8
133,ELEMENT.,"Kendrick Lamar",258536,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
134,"It Ain't Me (with Selena Gomez)",Kygo,254522,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
135,"Feelings Mutual","Lil Uzi Vert",254494,https://open.spotify.com/track/5Y3Tj0wJhKAaPbwWxXxZGS
136,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,252905,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
137,"Marmalade (feat. Lil Yachty)",Macklemore,252510,https://open.spotify.com/track/0RYXEibxMami3QuT8kn4Iz
138,"Everyday We Lit (feat. PnB Rock)","YFN Lucci",250980,https://open.spotify.com/track/4PzovBqgnSHKd8opsP7IVM
139,"White Iverson","Post Malone",250308,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
140,"Felices los 4",Maluma,250285,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
141,8TEEN,Khalid,248167,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
142,Hurricane,"Luke Combs",246175,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
143,Saved,Khalid,245573,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
144,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",244344,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
145,"Plain Jane","A$AP Ferg",242189,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
146,"Bad Liar","Selena Gomez",242086,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
147,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)","A$AP Mob",241261,https://open.spotify.com/track/4pdgV8qr9Oytcv6thCdiIZ
148,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance the Rapper",240917,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
149,"pick up the phone","Young Thug",240711,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
150,"Life Changes","Thomas Rhett",238180,https://open.spotify.com/track/3ddGkOciDpBIKYO5V2GY4N
151,"No Role Modelz","J. Cole",233393,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
152,"X (feat. Future)","21 Savage",233237,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
153,"One Dance",Drake,231215,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
154,"You Was Right","Lil Uzi Vert",229593,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
155,"Ayala (Outro)",XXXTENTACION,229521,https://open.spotify.com/track/5xbrhx2tMMcN68IT3cJbhS
156,"Losin Control",Russ,228214,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
157,Why,"Sabrina Carpenter",227973,https://open.spotify.com/track/2jYmK1cb3Uya6FFsocdpzO
158,"Heartache On The Dance Floor","Jon Pardi",227446,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
159,PRBLMS,6LACK,226681,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO
160,"Pretty Mami","Lil Uzi Vert",224048,https://open.spotify.com/track/14nAQy3fHVzDb7LKxpS7Ld
161,Myself,NAV,223552,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN
162,"Me Rehúso","Danny Ocean",222030,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
163,"When It Rains It Pours","Luke Combs",221343,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
164,"Get Low (with Liam Payne)",Zedd,219771,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
165,"What They Want",Russ,215583,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
166,Neighbors,"J. Cole",214939,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
167,"How to Talk","Lil Uzi Vert",214768,https://open.spotify.com/track/0ro5QCkSCtbfhMHnvMase3
168,"Craving You","Thomas Rhett",214425,https://open.spotify.com/track/6zLdXcmvIxnAXpz9sXFnIE
169,Rolex,"Ayo & Teo",211729,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
170,Audi.,Smokepurpp,211521,https://open.spotify.com/track/56kXYt4KRoUq3rzkPdjquB
171,Malibu,"Miley Cyrus",210394,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
172,"Tone It Down (feat. Chris Brown)","Gucci Mane",208420,https://open.spotify.com/track/0iTCmKvuU1ReULiQB0rI7n
173,Numb,"21 Savage",208256,https://open.spotify.com/track/0G149jkGWKwrPXUGkEDgWM
174,Gyalchester,Drake,208228,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
175,"Escápate Conmigo",Wisin,208116,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
176,"Reggaetón Lento (Remix)",CNCO,207707,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
177,"Girls On Boys",Galantis,206875,https://open.spotify.com/track/2ODKShrWcNSyoqqCWHzuzR
178,"Super Far",LANY,206866,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
179,"Run Me Dry","Bryson Tiller",204090,https://open.spotify.com/track/5GG3knKdxKWrNboRijxeKF
180,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",203636,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
181,Boss,"Lil Pump",203357,https://open.spotify.com/track/4CHp6dRZTeFAu4bSOxfH7Y
182,"Patty Cake","Kodak Black",203350,https://open.spotify.com/track/0bXFIF7iL17TYLyx8JHziM
183,"Why Don't You Come On",DJDS,202109,https://open.spotify.com/track/1zOrNX2Rp00WGJzNJUfj0V
184,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)","PnB Rock",201991,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR
185,"I Feel It Coming","The Weeknd",199800,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
186,"No Such Thing as a Broken Heart","Old Dominion",199265,https://open.spotify.com/track/0OlS52TmtK2gPaEtdmr7DN
187,Reminder,"The Weeknd",197421,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
188,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,196915,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
189,"In Case You Didn't Know","Brett Young",196465,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
190,"'Till I Collapse",Eminem,193517,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
191,Starving,"Hailee Steinfeld",191843,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
192,"From The D To The A (feat. Lil Yachty)","Tee Grizzley",190409,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2
193,"Low Life (feat. The Weeknd)",Future,189900,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
194,"D Rose","Lil Pump",189369,https://open.spotify.com/track/3CbZJbqh43varroTwUlwSB
195,Don't,"Bryson Tiller",188982,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
196,"24K Magic","Bruno Mars",188442,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
197,"Who Dat Boy (feat. A$AP Rocky)","Tyler, The Creator",187892,https://open.spotify.com/track/21yRtB6B8EMounImAfHRCP
198,"No Flockin'","Kodak Black",187563,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4
199,"Some Way",NAV,186702,https://open.spotify.com/track/7zxRMhXxJMQCeDDg0rKAVo
200,"Flex Like Ouu","Lil Pump",185143,https://open.spotify.com/track/3kkObn08oHrNmCFHSNR0jD
